href,menu
/ho-chi-minh/street-sushi-nguyen-thi-thap,Ô long
/ho-chi-minh/street-sushi-nguyen-thi-thap,Tiger Beer
/ho-chi-minh/street-sushi-nguyen-thi-thap,Nước suối
/ho-chi-minh/street-sushi-nguyen-thi-thap,Mỳ Udon Xào Bò
/ho-chi-minh/street-sushi-nguyen-thi-thap,Mỳ Udon Xào Hải Sản
/ho-chi-minh/street-sushi-nguyen-thi-thap,Mỳ Udon Xào Heo
/ho-chi-minh/street-sushi-nguyen-thi-thap,SD2 - Bánh Bạch Tuộc
/ho-chi-minh/street-sushi-nguyen-thi-thap,SD1- Edamame
/ho-chi-minh/street-sushi-nguyen-thi-thap,Súp Miso
/ho-chi-minh/street-sushi-nguyen-thi-thap,Y4 - Cá Saba Nướng
/ho-chi-minh/street-sushi-nguyen-thi-thap,F4 - Tôm Chiên Xù
/ho-chi-minh/street-sushi-nguyen-thi-thap,Y2 - Cá Hồi Nướng
/ho-chi-minh/street-sushi-nguyen-thi-thap,Y3 -Đầu Cá Hồi Nướng
/ho-chi-minh/street-sushi-nguyen-thi-thap,SD3 - Bánh xèo nhật
/ho-chi-minh/street-sushi-nguyen-thi-thap,F6 - Cá Trứng Chiên Xù
/ho-chi-minh/street-sushi-nguyen-thi-thap,F1 - Thịt Heo Chiên Xù
/ho-chi-minh/street-sushi-nguyen-thi-thap,SD4 - Râu Mực Xào Tỏi
/ho-chi-minh/street-sushi-nguyen-thi-thap,F1 - Thịt Heo Chiên Xù
/ho-chi-minh/street-sushi-nguyen-thi-thap,SD4 - Râu Mực Xào Tỏi
/ho-chi-minh/street-sushi-nguyen-thi-thap,F2 - Thịt Gà Chiên Xù
/ho-chi-minh/street-sushi-nguyen-thi-thap,F5 - Kani Furai
/ho-chi-minh/street-sushi-nguyen-thi-thap,F8 - Râu mực chiên giòn
/ho-chi-minh/street-sushi-nguyen-thi-thap,F3 - Sake Furai
/ho-chi-minh/street-sushi-nguyen-thi-thap,F7 - Thịt Bò Chiên Xù
/ho-chi-minh/street-sushi-nguyen-thi-thap,SD7 - Gà chiên kiểu nhật
/ho-chi-minh/street-sushi-nguyen-thi-thap,F9 - Bạch tuột chiên giòn
/ho-chi-minh/street-sushi-nguyen-thi-thap,SD4 - Râu mực xào tỏi
/ho-chi-minh/sup-cua-hoa-cuc,Súp cua thập cẩm (Nhỏ)
/ho-chi-minh/sup-cua-hoa-cuc,Súp cua (thường) Nhỏ
/ho-chi-minh/sup-cua-hoa-cuc,Súp cua đặc biệt
/ho-chi-minh/sup-cua-hoa-cuc,Súp cua hải sản (Nhỏ)
/ho-chi-minh/sup-cua-hoa-cuc,Súp bò viên (size lớn)
/ho-chi-minh/sup-cua-hoa-cuc,Súp Thập Cẩm Lớn
/ho-chi-minh/sup-cua-hoa-cuc,Súp cua óc heo (Nhỏ)
/ho-chi-minh/sup-cua-hoa-cuc,Súp bắc thảo (Nhỏ)
/ho-chi-minh/sup-cua-hoa-cuc,Súp Óc Heo Lớn
/ho-chi-minh/sup-cua-hoa-cuc,Súp tủy heo (Nhỏ)
/ho-chi-minh/sup-cua-hoa-cuc,Súp thêm cua (Nhỏ)
/ho-chi-minh/sup-cua-hoa-cuc,Súp Cua Thường Lớn
/ho-chi-minh/sup-cua-hoa-cuc,Sup Bắc Thảo Size Lớn
/ho-chi-minh/sup-cua-hoa-cuc,Súp Thêm Cua Lớn
/ho-chi-minh/sup-cua-hoa-cuc,Súp Hải Sản Lớn
/ho-chi-minh/sup-cua-hoa-cuc,Súp Tuỷ Lớn
/ho-chi-minh/sup-cua-hoa-cuc,Súp lòng gà (Nhỏ)
/ho-chi-minh/sup-cua-hoa-cuc,Súp Thập Cẩm Nhỏ
/ho-chi-minh/sup-cua-hoa-cuc,Súp Bò Viên Lớn
/ho-chi-minh/sup-cua-hoa-cuc,Súp Lòng Gà Lớn
/ho-chi-minh/sup-cua-hoa-cuc,Súp chả cua (Nhỏ)
/ho-chi-minh/sup-cua-hoa-cuc,Súp Chả Cua Lớn
/ho-chi-minh/sup-cua-hoa-cuc,Súp Chả Thanh cua (Nhỏ)
/ho-chi-minh/sup-cua-hoa-cuc,Súp Bò (Nhỏ)
/ho-chi-minh/sup-cua-hoa-cuc,Súp Chả thanh cua (Lớn)
/ho-chi-minh/sup-cua-hoa-cuc,Súp Bò (Lớn)
/ho-chi-minh/sup-cua-hoa-cuc,Chân gà luộc
/ho-chi-minh/sup-cua-hoa-cuc,Bắp thêm
/ho-chi-minh/sup-cua-hoa-cuc,Chân gà sả tắc
/ho-chi-minh/sup-cua-hoa-cuc,Trà Tắc Bự
/ho-chi-minh/sup-cua-hoa-cuc,Nha Đam Hạt Chia
/ho-chi-minh/banh-beo-nong-co-mai,Bánh hỏi chà bông
/ho-chi-minh/banh-beo-nong-co-mai,Tàu hủ tươi cô vang
/ho-chi-minh/banh-beo-nong-co-mai,Bánh flan
/ho-chi-minh/banh-beo-nong-co-mai,Sữa đậu xanh sương sáo
/ho-chi-minh/banh-beo-nong-co-mai,Che Duong Nhan 
/ho-chi-minh/be-p-co-ca-an-vat-xo-viet-nghe-tinh.zgja7l,Phomai que
/ho-chi-minh/be-p-co-ca-an-vat-xo-viet-nghe-tinh.zgja7l,Đậu bắp 2 xâu 
/ho-chi-minh/be-p-co-ca-an-vat-xo-viet-nghe-tinh.zgja7l,Cá viên
/ho-chi-minh/be-p-co-ca-an-vat-xo-viet-nghe-tinh.zgja7l,Bò viên
/ho-chi-minh/be-p-co-ca-an-vat-xo-viet-nghe-tinh.zgja7l,Đậu hủ phomai
/ho-chi-minh/be-p-co-ca-an-vat-xo-viet-nghe-tinh.zgja7l,Mực xoắn
/ho-chi-minh/be-p-co-ca-an-vat-xo-viet-nghe-tinh.zgja7l,Bánh bao trứng muối
/ho-chi-minh/be-p-co-ca-an-vat-xo-viet-nghe-tinh.zgja7l,Xúc xích đức
/ho-chi-minh/be-p-co-ca-an-vat-xo-viet-nghe-tinh.zgja7l,Tôm viên
/ho-chi-minh/be-p-co-ca-an-vat-xo-viet-nghe-tinh.zgja7l,Sò điệp
/ho-chi-minh/be-p-co-ca-an-vat-xo-viet-nghe-tinh.zgja7l,Chả cá cốm
/ho-chi-minh/be-p-co-ca-an-vat-xo-viet-nghe-tinh.zgja7l,Thanh cua cuộn
/ho-chi-minh/be-p-co-ca-an-vat-xo-viet-nghe-tinh.zgja7l,Cua hoàng đế - 3 viên
/ho-chi-minh/be-p-co-ca-an-vat-xo-viet-nghe-tinh.zgja7l,Tôm surimi
/ho-chi-minh/be-p-co-ca-an-vat-xo-viet-nghe-tinh.zgja7l,Chả ốc
/ho-chi-minh/be-p-co-ca-an-vat-xo-viet-nghe-tinh.zgja7l,Thanh cua
/ho-chi-minh/be-p-co-ca-an-vat-xo-viet-nghe-tinh.zgja7l,Combo măm một mình
/ho-chi-minh/be-p-co-ca-an-vat-xo-viet-nghe-tinh.zgja7l,Combo măm một mình
/ho-chi-minh/be-p-co-ca-an-vat-xo-viet-nghe-tinh.zgja7l,Combo măm cùng nhau
/ho-chi-minh/be-p-co-ca-an-vat-xo-viet-nghe-tinh.zgja7l,Combo đầy đủ xiên
/ho-chi-minh/be-p-co-ca-an-vat-xo-viet-nghe-tinh.zgja7l,Sốt Tomjum
/ho-chi-minh/be-p-co-ca-an-vat-xo-viet-nghe-tinh.zgja7l,Nha đam lá dứa đường phèn
/ho-chi-minh/be-p-co-ca-an-vat-xo-viet-nghe-tinh.zgja7l,Sương sáo hạt chia 
/ho-chi-minh/be-p-co-ca-an-vat-xo-viet-nghe-tinh.zgja7l,Trà chanh tươi đường phèn 
/ho-chi-minh/be-p-co-ca-an-vat-xo-viet-nghe-tinh.zgja7l,Trà tắc tươi đường phèn
/ho-chi-minh/aaghomemade-tra-sua-tran-chau-pho-mai-nha-lam,TRÀ SỮA SƯƠNG SÁO
/ho-chi-minh/aaghomemade-tra-sua-tran-chau-pho-mai-nha-lam,TRÀ SỮA HẠT NĂNG (L)
/ho-chi-minh/aaghomemade-tra-sua-tran-chau-pho-mai-nha-lam,TRÀ SỮA HẠT MÔN (L)
/ho-chi-minh/aaghomemade-tra-sua-tran-chau-pho-mai-nha-lam,TRÀ SỮA JELLY
/ho-chi-minh/aaghomemade-tra-sua-tran-chau-pho-mai-nha-lam,TRÀ SỮA HẠT É
/ho-chi-minh/aaghomemade-tra-sua-tran-chau-pho-mai-nha-lam,HỒNG TRÀ TRÂN CHÂU PHOMAI
/ho-chi-minh/aaghomemade-tra-sua-tran-chau-pho-mai-nha-lam,Hồng trà tắc
/ho-chi-minh/aaghomemade-tra-sua-tran-chau-pho-mai-nha-lam,HỒNG TRÀ HẠT MIX
/ho-chi-minh/aaghomemade-tra-sua-tran-chau-pho-mai-nha-lam,HỒNG TRÀ TRÂN CHÂU SOCOLA
/ho-chi-minh/aaghomemade-tra-sua-tran-chau-pho-mai-nha-lam,HỒNG TRÀ KHÔNG TOPPING
/ho-chi-minh/aaghomemade-tra-sua-tran-chau-pho-mai-nha-lam,HỒNG TRÀ TRÂN CHÂU TRÀ XANH
/ho-chi-minh/aaghomemade-tra-sua-tran-chau-pho-mai-nha-lam,HỒNG TRÀ HẠT NĂNG
/ho-chi-minh/aaghomemade-tra-sua-tran-chau-pho-mai-nha-lam,HỒNG TRÀ CHEESEFOAM
/ho-chi-minh/aaghomemade-tra-sua-tran-chau-pho-mai-nha-lam,HỒNG TRÀ HẠT BẮP
/ho-chi-minh/aaghomemade-tra-sua-tran-chau-pho-mai-nha-lam,HỒNG TRÀ HẠT MÔN
/ho-chi-minh/aaghomemade-tra-sua-tran-chau-pho-mai-nha-lam,HỒNG TRÀ THẠCH PHOMAI
/ho-chi-minh/aaghomemade-tra-sua-tran-chau-pho-mai-nha-lam,HỒNG TRÀ SƯƠNG SÁO
/ho-chi-minh/aaghomemade-tra-sua-tran-chau-pho-mai-nha-lam,HỒNG TRÀ JELLY
/ho-chi-minh/aaghomemade-tra-sua-tran-chau-pho-mai-nha-lam,HỒNG TRÀ TRÂN CHÂU SOCOLA (L)
/ho-chi-minh/aaghomemade-tra-sua-tran-chau-pho-mai-nha-lam,HỒNG TRÀ MATCHAFOAM
/ho-chi-minh/aaghomemade-tra-sua-tran-chau-pho-mai-nha-lam,HỒNG TRÀ SƯƠNG SÁO
/ho-chi-minh/aaghomemade-tra-sua-tran-chau-pho-mai-nha-lam,HỒNG TRÀ JELLY
/ho-chi-minh/aaghomemade-tra-sua-tran-chau-pho-mai-nha-lam,HỒNG TRÀ TRÂN CHÂU SOCOLA (L)
/ho-chi-minh/aaghomemade-tra-sua-tran-chau-pho-mai-nha-lam,HỒNG TRÀ MATCHAFOAM
/ho-chi-minh/aaghomemade-tra-sua-tran-chau-pho-mai-nha-lam,Hồng Trà Hạt É
/ho-chi-minh/aaghomemade-tra-sua-tran-chau-pho-mai-nha-lam,HỒNG TRÀ TRÂN CHÂU TRÀ XANH (L)
/ho-chi-minh/aaghomemade-tra-sua-tran-chau-pho-mai-nha-lam,HỒNG TRÀ HẠT BẮP (L)
/ho-chi-minh/myla-tra-sua-an-vat,Sữa Thái Dằm Milo Flan
/ho-chi-minh/myla-tra-sua-an-vat,Trà Sữa Trân Châu+Thạch Nhà Làm
/ho-chi-minh/myla-tra-sua-an-vat,Trà Chanh PL+Trân Châu Trắng
/ho-chi-minh/myla-tra-sua-an-vat,Trà Sữa Thái Đỏ+Trân Châu Trắng
/ho-chi-minh/myla-tra-sua-an-vat,Trà Sữa Trân Châu+Flan
/ho-chi-minh/myla-tra-sua-an-vat,Milo dầm kem cheese
/ho-chi-minh/myla-tra-sua-an-vat,Milo dầm flan
/ho-chi-minh/myla-tra-sua-an-vat,Milo Dầm Đặc Biệt
/ho-chi-minh/myla-tra-sua-an-vat,Milo dầm oreo
/ho-chi-minh/myla-tra-sua-an-vat,Milo dầm phô mai tươi
/ho-chi-minh/myla-tra-sua-an-vat,Milo dầm KitKat
/ho-chi-minh/myla-tra-sua-an-vat,Milo Dầm Cheese Bánh Milo
/ho-chi-minh/myla-tra-sua-an-vat,Milo dầm thạch trái cây
/ho-chi-minh/myla-tra-sua-an-vat,Milo Dầm Kem Cheese Oreo
/ho-chi-minh/myla-tra-sua-an-vat,Trà  Sữa Dầm Milo Cheese
/ho-chi-minh/myla-tra-sua-an-vat,Milo Dầm Kem Cheese+Thạch Jelly Cafe
/ho-chi-minh/myla-tra-sua-an-vat,Sữa Thái Xanh Dằm Milo  Cheese
/ho-chi-minh/myla-tra-sua-an-vat,Trà Sữa Đào Dằm Milo Kem Cheese  Đào
/ho-chi-minh/myla-tra-sua-an-vat,Sữa Thái Xanh Dằm Milo
/ho-chi-minh/myla-tra-sua-an-vat,Trà sữa khoai môn+Trân Châu
/ho-chi-minh/myla-tra-sua-an-vat,Trà sữa thái đỏ+trân châu
/ho-chi-minh/myla-tra-sua-an-vat,Trà Sữa Đào Miếng Đào
/ho-chi-minh/myla-tra-sua-an-vat,Trà Sữa Đào Kem  Cheese
/ho-chi-minh/myla-tra-sua-an-vat,Trà sữa olong+trân châu
/ho-chi-minh/myla-tra-sua-an-vat,Lục Trà Sữa+Trân châu
/ho-chi-minh/myla-tra-sua-an-vat,Trà Sữa Thạch Đường Phèn
/ho-chi-minh/myla-tra-sua-an-vat,Trà vải tươi
/ho-chi-minh/myla-tra-sua-an-vat,Trà đào tươi
/ho-chi-minh/myla-tra-sua-an-vat,Trà Dâu Xí Muội( size XL)
/ho-chi-minh/myla-tra-sua-an-vat,Trà Đào Xí Muội+Trà Dâu Xí Muội
/ho-chi-minh/myla-tra-sua-an-vat,Trà Đào Xí Muội ( Size XL)
/ho-chi-minh/myla-tra-sua-an-vat,Trà sữa túi lọc cozy đào
/ho-chi-minh/myla-tra-sua-an-vat,Trà sữa túi lọc cozy bạc hà
/ho-chi-minh/myla-tra-sua-an-vat,Trà sữa túi lọc Anh phúc bồn tử
/ho-chi-minh/myla-tra-sua-an-vat,Trà sữa túi lọc Anh nho đen
/ho-chi-minh/myla-tra-sua-an-vat,Trà sữa túi lọc cozy dâu
/ho-chi-minh/myla-tra-sua-an-vat,Hồng Trà Trân Châu+Kem Cheese Oreo
/ho-chi-minh/myla-tra-sua-an-vat,Hồng Trà Trân Châu+Kem Cheese Oreo
/ho-chi-minh/myla-tra-sua-an-vat,Trà Sữa Trân Châu+Kem Cheese Oreo
/ho-chi-minh/myla-tra-sua-an-vat,Hồng Trà Thạch Củ Năng
/ho-chi-minh/myla-tra-sua-an-vat,Trà Sữa  Nâu Thạch  Năng
/ho-chi-minh/myla-tra-sua-an-vat,Trà sữa Phúc Long+trân châu
/ho-chi-minh/myla-tra-sua-an-vat,Hồng Trà Trân Châu
/ho-chi-minh/myla-tra-sua-an-vat,Trà Sữa Trân Châu
/ho-chi-minh/myla-tra-sua-an-vat,Lục Trà Trân Châu
/ho-chi-minh/myla-tra-sua-an-vat,Trà Sữa  Đào chai 330ml
/ho-chi-minh/ritaki-khoai-lang-mat-tran-nhan-ton,Khoai lang mật nướng
/ho-chi-minh/ritaki-khoai-lang-mat-tran-nhan-ton,Khoai lang mật nướng 350g
/ho-chi-minh/ritaki-khoai-lang-mat-tran-nhan-ton,Khoai lang mật ủ lạnh (kem)
/ho-chi-minh/ritaki-khoai-lang-mat-tran-nhan-ton,Khoai lang mật ủ lạnh (kem)
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,8 viên bạch tuộc + 8 viên phô mai + 1 Coca-Cola
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,8 viên phô mai + 8 viên móng tay + 1 Coca-Cola
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,Coca-Cola chỉ 1Đ
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,8 viên bạch tuộc + 8 viên phô mai + 1 Coca-Cola
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,8 viên phô mai + 8 viên móng tay + 1 Coca-Cola
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,01 Coca-Cola chai
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,8 viên bạch tuộc + 8 viên phô mai + 1 Coca-Cola
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,8 viên phô mai + 8 viên móng tay + 1 Coca-Cola
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,Xúc xích phô mai
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,Tàu hũ
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,Bò viên chiên
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,Takoyaki nhân bạch tuộc 5 viên ( 5 octopus)
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,Takoyaki 5 viên(nhân xúc xích & phô mai
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,8 viên bạch tuộc + 8 viên phô mai + 2 coca
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,5 viên phô mai + 5 viên móng tay + coca
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,8 viên phô mai + 8 viên móng tay + 2 coca
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,Takoyaki nhân bạch tuộc 11viên ( 11 octopus)
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,Takoyaki nhân bạch tuộc 10viên ( 10 octopus)
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,Takoyaki nhân phô mai 10 viên ( 10 cheese)
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,Takoyaki nhân tôm 10 viên ( 10 shrimp)
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,Takoyaki nhân thanh cua 8 viên
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,Takoyaki nhân phô mai 8 viên ( 8 cheese)
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,Takoyaki nhân ốc móng tay 10 viên ( 10 razor shells)
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,Takoyaki nhân ốc móng tay 8 viên ( 8 razor shells)
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,Takoyaki nhân bạch tuộc  6 viên + nhan pho mai  6 viên
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,Takoyaki nhân bạch tuộc 6 viên + Takoyaki nhân MongTay 6 viên ( 6 octopus + 6 Razor Shell)
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,Takoyaki nhân bạch tuộc 4 viên + Takoyaki nhân phô mai 4 viên ( 4 octopus + 4 cheese)
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,2 phần Takoyaki Nhân Phô Mai 6 Viên
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,Combo: 3 Takoyaki Nhân Phô Mai 6 Viên( 6 Cheese) + 3 Cam vắt
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,Combo ( bạch tuộc 8 viên+ coca)
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,Combo (8 bạch tuộc + pepsi)
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,Combo(8 bạch tuộc + 7 up)
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,3 Takoyaki Nhân Phô Mai 6 Viên( 6 Cheese) + 3 Trà tắc
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,Takoyaki nhân bạch tuộc 5 viên + Takoyaki nhân phô mai 5 viên
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,Takoyaki nhân móng tay 5 viên + Takoyaki nhân Mong Tay 5 viên
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,Takoyaki nhân  tôm 5 viên + takoyaki nhân phô mai 5 viên
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,Trà tắc 
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,Trà tắc
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,Yaourt đá dâu 
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,Yaourt  đá việt quất 
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,Yaourt đá xay
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,Yaourt đá chanh dây 
/ho-chi-minh/banh-bach-tuoc-takoyaki-sami-dien-bien-phu,01 Coca-Cola chai
/ho-chi-minh/goi-cuon-le-van-sy,COMBO : 5 Gỏi cuốn tai heo
/ho-chi-minh/goi-cuon-le-van-sy,Gỏi cuốn tôm thịt
/ho-chi-minh/goi-cuon-le-van-sy,Gỏi cuốn tai heo
/ho-chi-minh/goi-cuon-le-van-sy,Gỏi cuốn bì heo
/ho-chi-minh/nuoc-dua-tac-pasteur,Dừa Thơm (Ly Vừa)
/ho-chi-minh/nuoc-dua-tac-pasteur,Nước sâm
/ho-chi-minh/nuoc-dua-tac-pasteur,Ly Sâm Đại
/ho-chi-minh/nuoc-dua-tac-pasteur,Rong biển
/ho-chi-minh/nuoc-dua-tac-pasteur,Rong Biển Đại
/ho-chi-minh/bao-boi-banh-bao-hawaii-doan-van-bo,Hấp - Xá Xíu Hawaii (3 bánh)
/ho-chi-minh/bao-boi-banh-bao-hawaii-doan-van-bo,"Hấp - Thịt Bò ""Cà Ri Nhật"" (3 bánh)"
/ho-chi-minh/bao-boi-banh-bao-hawaii-doan-van-bo,"Hấp - Bằm ""Chili"" Phô Mai (3 bánh)"
/ho-chi-minh/bao-boi-banh-bao-hawaii-doan-van-bo,Hấp - Bacon Jam (3 bánh)
/ho-chi-minh/bao-boi-banh-bao-hawaii-doan-van-bo,"Hấp - Heo Xông Khói ""BBQ Texas"" (3 bánh)"
/ho-chi-minh/bao-boi-banh-bao-hawaii-doan-van-bo,Hấp - Pizza (bacon)
/ho-chi-minh/bao-boi-banh-bao-hawaii-doan-van-bo,Pizza Chiên (3 Bánh)
/ho-chi-minh/bao-boi-banh-bao-hawaii-doan-van-bo,"Chiên - Heo Xông Khói ""BBQ Texas"" (3 bánh)"
/ho-chi-minh/bao-boi-banh-bao-hawaii-doan-van-bo,"Chiên - Bằm ""Chili"" Phô Mai (3 bánh)"
/ho-chi-minh/bao-boi-banh-bao-hawaii-doan-van-bo,"Chiên - Thịt Bò ""Cà Ri Nhật"" (3 bánh)"
/ho-chi-minh/bao-boi-banh-bao-hawaii-doan-van-bo,Chiên - Bacon Jam (3 bánh)
/ho-chi-minh/bao-boi-banh-bao-hawaii-doan-van-bo,Chiên - Xá Xíu Hawaii (3 bánh)
/ho-chi-minh/bao-boi-banh-bao-hawaii-doan-van-bo,Bánh Bao Sô Cô La (3 bánh)
/ho-chi-minh/bao-boi-banh-bao-hawaii-doan-van-bo,Bánh Bao Bóng Đêm (3 bánh)
/ho-chi-minh/bao-boi-banh-bao-hawaii-doan-van-bo,Má Đùi Gà Viên Chiên Sốt Buffalo kiểu Mỹ (Chua Cay)
/ho-chi-minh/bao-boi-banh-bao-hawaii-doan-van-bo,Má Đùi Gà Viên Chiên Sốt Dakgangjeong
/ho-chi-minh/bao-boi-banh-bao-hawaii-doan-van-bo,Má Đùi Gà Viên Chiên Sốt Dakgangjeong
/ho-chi-minh/bao-boi-banh-bao-hawaii-doan-van-bo,Má Đùi Gà Viên Chiên Sốt BBQ Mat Ong
/ho-chi-minh/bao-boi-banh-bao-hawaii-doan-van-bo,Má Đùi Gà Viên Chiên Sốt Cam (Chua Ngọt)
/ho-chi-minh/bao-boi-banh-bao-hawaii-doan-van-bo,Trà Tắc Mật Ong
/ho-chi-minh/bao-boi-banh-bao-hawaii-doan-van-bo,Chanh Muối Xí Muội Hawaii
/ho-chi-minh/bao-boi-banh-bao-hawaii-doan-van-bo,Chanh Tươi Xí Muội
/ho-chi-minh/bao-boi-banh-bao-hawaii-doan-van-bo,Trà Chanh Xí Muội
/ho-chi-minh/bao-boi-banh-bao-hawaii-doan-van-bo,Trà Dưa Lưới
/ho-chi-minh/bao-boi-banh-bao-hawaii-doan-van-bo,Cafe Caramel Latte
/ho-chi-minh/bao-boi-banh-bao-hawaii-doan-van-bo,Cacao Latte
/ho-chi-minh/ba-hao-quan-chao-suon,Cháo sườn + trứng bắc thảo + Nước Sâm
/ho-chi-minh/ba-hao-quan-chao-suon,Combo: HAI TÔ Cháo sườn + trứng bắc thảo
/ho-chi-minh/ba-hao-quan-chao-suon,"Cháo Sườn (Sụn, Nạc, xương)"
/ho-chi-minh/ba-hao-quan-chao-suon,Cháo Thập Cẩm (Không Trứng)
/ho-chi-minh/ba-hao-quan-chao-suon,Chao xiu mai
/ho-chi-minh/ba-hao-quan-chao-suon,Cháo sườn + trứng bắc thảo
/ho-chi-minh/ba-hao-quan-chao-suon,Đặc Biệt: Thập Cẩm Có Trứng
/ho-chi-minh/ba-hao-quan-chao-suon,Cháo Phèo (lòng)
/ho-chi-minh/ba-hao-quan-chao-suon, Cháo Sườn Xíu Mại
/ho-chi-minh/ba-hao-quan-chao-suon,Cháo Da Heo (bì)
/ho-chi-minh/ba-hao-quan-chao-suon,"Cháo Sụn, Xíu Mại, Phèo"
/ho-chi-minh/ba-hao-quan-chao-suon,Cháo Tim heo
/ho-chi-minh/ba-hao-quan-chao-suon,"Cháo Phèo, Tim, Lưỡi"
/ho-chi-minh/ba-hao-quan-chao-suon,Cháo Sườn Heo - Cuốn Họng
/ho-chi-minh/ba-hao-quan-chao-suon,Cháo Gan
/ho-chi-minh/ba-hao-quan-chao-suon,Cháo Bao Tử
/ho-chi-minh/ba-hao-quan-chao-suon,Cháo Lưỡi
/ho-chi-minh/ba-hao-quan-chao-suon,Cháo Cuốn Họng
/ho-chi-minh/ba-hao-quan-chao-suon,Chao suon xiu mai tim bao tu
/ho-chi-minh/ba-hao-quan-chao-suon,Suon pheo cuong hong trung ga
/ho-chi-minh/ba-hao-quan-chao-suon,"Cháo Sườn phèo, lưỡi .trung ga"
/ho-chi-minh/ba-hao-quan-chao-suon,Chao thit heo bam
/ho-chi-minh/ba-hao-quan-chao-suon,Bánh Quẩy Mềm Nhỏ
/ho-chi-minh/ba-hao-quan-chao-suon,Bánh Quẩy Giòn Nhỏ
/ho-chi-minh/ba-hao-quan-chao-suon,Hột Vịt Bắc Thảo
/ho-chi-minh/ba-hao-quan-chao-suon,Trứng Gà
/ho-chi-minh/ba-hao-quan-chao-suon,Tai
/ho-chi-minh/ba-hao-quan-chao-suon,Trung cut
/ho-chi-minh/ba-hao-quan-chao-suon,Nước Sâm
/ho-chi-minh/ba-hao-quan-chao-suon,Nước Suối
/ho-chi-minh/mr-tom-sushi-duong-pho-le-van-tho,Supesharau Salada /Xà lách trộn kiểu Nhật
/ho-chi-minh/mr-tom-sushi-duong-pho-le-van-tho,Umibudo Salada/ Xà lách rong nho Sốt Mè
/ho-chi-minh/mr-tom-sushi-duong-pho-le-van-tho,Kim chi
/ho-chi-minh/mr-tom-sushi-duong-pho-le-van-tho,Chukawame Salada /Tảo biển ngâm chua 150g +trứng cá chuồn
/ho-chi-minh/mr-tom-sushi-duong-pho-le-van-tho,Potato Imo Chíp/ Khoai Tây Chíp Giòn Rụm
/ho-chi-minh/mr-tom-sushi-duong-pho-le-van-tho,Gỏi cá trích
